SERIAL NUMBER,ID,RESULT,RESPONSE TIME,STATUS CODE,"ERROR CODE","ERROR MESSAGE",ENVIRONMENT,VERSION
1,26424,FALSE,1798,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
2,30730,FALSE,635,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
3,216565,FALSE,656,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
4,102891,FALSE,621,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
5,59260,FALSE,608,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
6,255966,FALSE,621,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
7,112142,FALSE,632,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
8,112174,FALSE,606,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
9,112396,FALSE,616,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
10,176447,FALSE,656,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
11,129877,FALSE,666,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
12,174711,FALSE,615,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
13,179106,FALSE,662,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
14,135231,FALSE,625,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
15,189384,FALSE,640,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
16,276466,FALSE,722,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
17,210490,FALSE,612,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
18,233334,FALSE,614,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
19,236829,FALSE,648,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
20,257356,FALSE,686,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
21,26424,FALSE,611,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
22,30730,FALSE,593,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
23,216565,FALSE,604,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
24,102891,FALSE,609,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
25,59260,FALSE,614,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
26,255966,FALSE,688,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
27,112142,FALSE,704,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
28,112174,FALSE,596,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
29,112396,FALSE,646,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
30,176447,FALSE,626,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
31,129877,FALSE,756,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
32,174711,FALSE,789,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
33,179106,FALSE,837,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
34,135231,FALSE,791,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
35,189384,FALSE,741,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
36,276466,FALSE,772,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
37,210490,FALSE,719,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
38,233334,FALSE,741,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
39,236829,FALSE,752,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
40,257356,FALSE,719,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
41,26424,FALSE,716,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
42,30730,FALSE,728,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
43,216565,FALSE,694,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
44,102891,FALSE,692,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
45,59260,FALSE,710,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
46,255966,FALSE,770,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
47,112142,FALSE,719,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
48,112174,FALSE,758,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
49,112396,FALSE,812,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
50,176447,FALSE,1317,200,"0350
","The number of payrolls must be between 12 and 15 (included).
",arc,v1
51,129877,FALSE,1264,200,"FUNCTIONALERROR_01
","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]
",arc,v1
