SERIAL NUMBER,ID,RESULT,RESPONSE TIME,STATUS CODE,"ERROR CODE","ERROR MESSAGE",ENVIRONMENT,VERSION, , ,AverageResponseOfID,MaximumDuration,MinimunDuration,Mode,Median
1,163463,PASS,1970,200,"","",arc,v1, , ,1924.268,17646,653,1226,1430,
2,211719,PASS,1120,200,"","",arc,v1, , ,,,,,
3,313195,FALSE,1033,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1, , ,,,,,
4,230653,PASS,1125,200,"","",arc,v1, , ,,,,,
5,249727,PASS,1124,200,"","",arc,v1, , ,,,,,
6,139506,PASS,1109,200,"","",arc,v1, , ,,,,,
7,265506,PASS,1156,200,"","",arc,v1, , ,,,,,
8,264965,PASS,1160,200,"","",arc,v1, , ,,,,,
9,204625,PASS,1660,200,"","",arc,v1, , ,,,,,
10,193186,PASS,1157,200,"","",arc,v1, , ,,,,,
11,119459,PASS,1166,200,"","",arc,v1, , ,,,,,
12,176165,PASS,1092,200,"","",arc,v1, , ,,,,,
13,289119,PASS,1087,200,"","",arc,v1, , ,,,,,
14,165031,PASS,1134,200,"","",arc,v1, , ,,,,,
15,323386,FALSE,975,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1, , ,,,,,
16,155179,PASS,1252,200,"","",arc,v1, , ,,,,,
17,128511,PASS,1165,200,"","",arc,v1, , ,,,,,
18,146495,PASS,1252,200,"","",arc,v1, , ,,,,,
19,156947,PASS,1247,200,"","",arc,v1, , ,,,,,
20,188911,PASS,1135,200,"","",arc,v1, , ,,,,,
21,218365,PASS,1105,200,"","",arc,v1, , ,,,,,
22,233985,PASS,1142,200,"","",arc,v1, , ,,,,,
23,138895,PASS,1367,200,"","",arc,v1, , ,,,,,
24,302754,PASS,1139,200,"","",arc,v1, , ,,,,,
25,89546,PASS,1275,200,"","",arc,v1, , ,,,,,
26,136225,PASS,1197,200,"","",arc,v1, , ,,,,,
27,146969,PASS,1386,200,"","",arc,v1, , ,,,,,
28,241825,PASS,1139,200,"","",arc,v1, , ,,,,,
29,325114,FALSE,983,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1, , ,,,,,
30,158902,PASS,1226,200,"","",arc,v1, , ,,,,,
31,290151,PASS,2071,200,"","",arc,v1, , ,,,,,
32,128515,PASS,1143,200,"","",arc,v1, , ,,,,,
33,138898,PASS,1135,200,"","",arc,v1, , ,,,,,
34,214607,PASS,1115,200,"","",arc,v1, , ,,,,,
35,204726,PASS,1127,200,"","",arc,v1, , ,,,,,
36,159306,PASS,2372,200,"","",arc,v1, , ,,,,,
37,295272,PASS,1145,200,"","",arc,v1, , ,,,,,
38,102685,PASS,1179,200,"","",arc,v1, , ,,,,,
39,234405,PASS,1155,200,"","",arc,v1, , ,,,,,
40,64721,PASS,1179,200,"","",arc,v1, , ,,,,,
41,27034,PASS,2898,200,"","",arc,v1, , ,,,,,
42,124786,FALSE,1334,200,"0001
0360
0362
","The person 124786 does not exist.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1, , ,,,,,
43,34411,PASS,2338,200,"","",arc,v1, , ,,,,,
44,291230,PASS,1112,200,"","",arc,v1, , ,,,,,
45,221508,PASS,1503,200,"","",arc,v1, , ,,,,,
46,137017,PASS,1378,200,"","",arc,v1, , ,,,,,
47,291070,PASS,1110,200,"","",arc,v1, , ,,,,,
48,13215,PASS,4311,200,"","",arc,v1, , ,,,,,
49,11283,PASS,2878,200,"","",arc,v1, , ,,,,,
50,5905,PASS,2586,200,"","",arc,v1, , ,,,,,
51,12847,PASS,2828,200,"","",arc,v1, , ,,,,,
52,13420,PASS,3033,200,"","",arc,v1, , ,,,,,
53,9890,PASS,2998,200,"","",arc,v1, , ,,,,,
54,17505,PASS,2931,200,"","",arc,v1, , ,,,,,
55,4358,PASS,2706,200,"","",arc,v1, , ,,,,,
56,13423,PASS,2616,200,"","",arc,v1, , ,,,,,
57,14838,PASS,3069,200,"","",arc,v1, , ,,,,,
58,11559,PASS,2719,200,"","",arc,v1, , ,,,,,
59,12267,PASS,3355,200,"","",arc,v1, , ,,,,,
60,9281,PASS,2270,200,"","",arc,v1, , ,,,,,
61,13328,PASS,2902,200,"","",arc,v1, , ,,,,,
62,12699,PASS,3109,200,"","",arc,v1, , ,,,,,
63,13329,PASS,1396,200,"","",arc,v1, , ,,,,,
64,14340,PASS,2418,200,"","",arc,v1, , ,,,,,
65,19910,PASS,3683,200,"","",arc,v1, , ,,,,,
66,14664,PASS,3002,200,"","",arc,v1, , ,,,,,
67,12266,PASS,3088,200,"","",arc,v1, , ,,,,,
68,15490,PASS,1301,200,"","",arc,v1, , ,,,,,
69,14668,PASS,3571,200,"","",arc,v1, , ,,,,,
70,23584,PASS,2417,200,"","",arc,v1, , ,,,,,
71,14674,PASS,3754,200,"","",arc,v1, , ,,,,,
72,21693,PASS,1134,200,"","",arc,v1, , ,,,,,
73,12570,PASS,6245,200,"","",arc,v1, , ,,,,,
74,12315,PASS,1822,200,"","",arc,v1, , ,,,,,
75,19506,PASS,1411,200,"","",arc,v1, , ,,,,,
76,16211,PASS,1253,200,"","",arc,v1, , ,,,,,
77,17093,PASS,1807,200,"","",arc,v1, , ,,,,,
78,9604,FALSE,2857,200,"0002
0360
0362
","The MonthlySalaryToBeCharged field is mandatory.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1, , ,,,,,
79,16220,PASS,1808,200,"","",arc,v1, , ,,,,,
80,21705,PASS,1589,200,"","",arc,v1, , ,,,,,
81,16217,PASS,1644,200,"","",arc,v1, , ,,,,,
82,16091,PASS,1809,200,"","",arc,v1, , ,,,,,
83,27906,PASS,1434,200,"","",arc,v1, , ,,,,,
84,26019,PASS,2019,200,"","",arc,v1, , ,,,,,
85,26326,PASS,1653,200,"","",arc,v1, , ,,,,,
86,24896,PASS,2017,200,"","",arc,v1, , ,,,,,
87,27679,PASS,2521,200,"","",arc,v1, , ,,,,,
88,27356,PASS,4144,200,"","",arc,v1, , ,,,,,
89,24880,PASS,3850,200,"","",arc,v1, , ,,,,,
90,24882,PASS,3195,200,"","",arc,v1, , ,,,,,
91,27260,PASS,3075,200,"","",arc,v1, , ,,,,,
92,21174,PASS,1459,200,"","",arc,v1, , ,,,,,
93,27261,PASS,2585,200,"","",arc,v1, , ,,,,,
94,24725,PASS,1345,200,"","",arc,v1, , ,,,,,
95,24726,PASS,1425,200,"","",arc,v1, , ,,,,,
96,27282,PASS,3233,200,"","",arc,v1, , ,,,,,
97,27933,PASS,1637,200,"","",arc,v1, , ,,,,,
98,20402,PASS,2846,200,"","",arc,v1, , ,,,,,
99,32092,PASS,2842,200,"","",arc,v1, , ,,,,,
100,28921,PASS,2265,200,"","",arc,v1, , ,,,,,
101,27287,PASS,2808,200,"","",arc,v1, , ,,,,,
102,25400,PASS,2568,200,"","",arc,v1, , ,,,,,
103,29987,PASS,3112,200,"","",arc,v1, , ,,,,,
104,29983,PASS,3178,200,"","",arc,v1, , ,,,,,
105,31337,PASS,2936,200,"","",arc,v1, , ,,,,,
106,25040,PASS,2853,200,"","",arc,v1, , ,,,,,
107,28891,PASS,2609,200,"","",arc,v1, , ,,,,,
108,31038,PASS,3053,200,"","",arc,v1, , ,,,,,
109,31039,PASS,2895,200,"","",arc,v1, , ,,,,,
110,28072,PASS,1122,200,"","",arc,v1, , ,,,,,
111,17569,PASS,2749,200,"","",arc,v1, , ,,,,,
112,24465,PASS,2281,200,"","",arc,v1, , ,,,,,
